time,sdash,nstar,tempc,hrate,test_no,gammap
27.84,8.947,5463.1,71.99,5.0,8,62.83
29.4,8.919,5449.8,72.12,5.0,8,62.83
30.96,8.89,5433.3,72.26,5.0,8,62.83
32.52,8.868,5420.4,72.39,5.0,8,62.83
34.08,8.844,5407.9,72.53,5.0,8,62.83
35.64,8.814,5395.1,72.65,5.0,8,62.83
37.2,8.789,5378.7,72.8,5.0,8,62.83
38.76,8.772,5368.8,72.92,5.0,8,62.83
40.32,8.746,5355.1,73.06,5.0,8,62.83
41.88,8.722,5350.4,73.2,5.0,8,62.83
43.44,8.698,5330.4,73.33,5.0,8,62.83
45.0,8.676,5322.1,73.47,5.0,8,62.83
46.56,8.65,5310.8,73.59,5.0,8,62.83
48.12,8.629,5297.3,73.72,5.0,8,62.83
49.68,8.611,5287.7,73.85,5.0,8,62.83
51.24,8.586,5276.5,73.98,5.0,8,62.83
52.8,8.56,5261.3,74.12,5.0,8,62.83
54.36,8.537,5245.7,74.26,5.0,8,62.83
55.92,8.53,5241.5,74.38,5.0,8,62.83
57.48,8.504,5227.4,74.51,5.0,8,62.83
59.04,8.487,5220.4,74.63,5.0,8,62.83
60.6,8.468,5209.2,74.76,5.0,8,62.83
62.16,8.443,5195.6,74.89,5.0,8,62.83
63.72,8.42,5185.1,75.04,5.0,8,62.83
65.28,8.401,5175.3,75.16,5.0,8,62.83
66.84,8.381,5168.2,75.3,5.0,8,62.83
68.4,8.365,5156.8,75.42,5.0,8,62.83
69.96,8.343,5148.1,75.56,5.0,8,62.83
71.52,8.329,5137.9,75.68,5.0,8,62.83
73.08,8.308,5128.0,75.83,5.0,8,62.83
74.64,8.287,5116.0,75.96,5.0,8,62.83
76.2,8.267,5103.8,76.1,5.0,8,62.83
77.76,8.247,5097.5,76.22,5.0,8,62.83
79.32,8.225,5082.7,76.35,5.0,8,62.83
80.88,8.212,5075.4,76.48,5.0,8,62.83
82.44,8.19,5066.3,76.63,5.0,8,62.83
84.0,8.166,5053.9,76.76,5.0,8,62.83
85.56,8.157,5046.7,76.91,5.0,8,62.83
87.12,8.135,5035.2,77.03,5.0,8,62.83
88.68,8.118,5026.0,77.17,5.0,8,62.83
90.24,8.103,5018.9,77.29,5.0,8,62.83
91.8,8.078,5005.7,77.43,5.0,8,62.83
93.36,8.061,4997.8,77.55,5.0,8,62.83
94.92,8.045,4989.4,77.68,5.0,8,62.83
96.48,8.025,4978.8,77.81,5.0,8,62.83
98.04,8.004,4969.3,77.94,5.0,8,62.83
99.6,7.992,4961.2,78.07,5.0,8,62.83
101.16,7.975,4951.8,78.2,5.0,8,62.83
102.72,7.956,4942.6,78.34,5.0,8,62.83
104.28,7.938,4932.6,78.46,5.0,8,62.83
105.84,7.92,4928.6,78.6,5.0,8,62.83
107.4,7.899,4914.2,78.73,5.0,8,62.83
108.96,7.883,4908.4,78.86,5.0,8,62.83
110.52,7.868,4897.7,78.99,5.0,8,62.83
112.08,7.843,4888.7,79.12,5.0,8,62.83
113.64,7.833,4884.6,79.25,5.0,8,62.83
115.2,7.816,4872.6,79.39,5.0,8,62.83
116.76,7.797,4862.9,79.51,5.0,8,62.83
118.32,7.78,4854.2,79.65,5.0,8,62.83
119.88,7.762,4843.7,79.77,5.0,8,62.83
121.44,7.743,4835.7,79.9,5.0,8,62.83
123.0,7.727,4824.3,80.03,5.0,8,62.83
124.56,7.712,4821.7,80.16,5.0,8,62.83
126.12,7.692,4811.9,80.29,5.0,8,62.83
127.68,7.68,4804.0,80.42,5.0,8,62.83
129.24,7.658,4791.4,80.55,5.0,8,62.83
130.8,7.644,4786.6,80.68,5.0,8,62.83
132.36,7.623,4772.2,80.81,5.0,8,62.83
133.92,7.607,4766.1,80.94,5.0,8,62.83
135.48,7.586,4754.5,81.08,5.0,8,62.83
137.04,7.57,4745.3,81.21,5.0,8,62.83
138.6,7.551,4739.2,81.35,5.0,8,62.83
140.16,7.538,4730.5,81.48,5.0,8,62.83
141.72,7.521,4720.8,81.61,5.0,8,62.83
143.28,7.502,4710.2,81.74,5.0,8,62.83
144.84,7.487,4702.4,81.87,5.0,8,62.83
146.4,7.466,4692.9,82.0,5.0,8,62.83
147.96,7.447,4683.4,82.14,5.0,8,62.83
149.52,7.433,4673.9,82.26,5.0,8,62.83
151.08,7.409,4665.2,82.4,5.0,8,62.83
152.64,7.397,4657.5,82.53,5.0,8,62.83
154.2,7.377,4647.9,82.67,5.0,8,62.83
155.76,7.366,4641.3,82.79,5.0,8,62.83
157.32,7.344,4631.9,82.92,5.0,8,62.83
158.88,7.321,4620.7,83.05,5.0,8,62.83
160.44,7.308,4613.8,83.2,5.0,8,62.83
162.0,7.289,4605.2,83.31,5.0,8,62.83
163.56,7.267,4596.1,83.45,5.0,8,62.83
165.12,7.261,4589.8,83.57,5.0,8,62.83
166.68,7.233,4576.6,83.71,5.0,8,62.83
168.24,7.223,4570.5,83.82,5.0,8,62.83
169.8,7.203,4561.7,83.97,5.0,8,62.83
171.36,7.179,4550.0,84.1,5.0,8,62.83
172.92,7.161,4543.7,84.22,5.0,8,62.83
174.48,7.146,4535.0,84.35,5.0,8,62.83
176.04,7.123,4522.8,84.48,5.0,8,62.83
177.6,7.108,4515.2,84.61,5.0,8,62.83
179.16,7.089,4505.8,84.74,5.0,8,62.83
180.72,7.07,4498.6,84.88,5.0,8,62.83
182.28,7.05,4485.8,85.02,5.0,8,62.83
183.84,7.028,4478.9,85.15,5.0,8,62.83
185.4,7.011,4469.5,85.28,5.0,8,62.83
186.96,6.999,4462.3,85.41,5.0,8,62.83
188.52,6.975,4451.3,85.53,5.0,8,62.83
190.08,6.967,4443.9,85.68,5.0,8,62.83
191.64,6.94,4433.8,85.8,5.0,8,62.83
193.2,6.929,4427.1,85.94,5.0,8,62.83
194.76,6.907,4416.0,86.06,5.0,8,62.83
196.32,6.888,4406.8,86.18,5.0,8,62.83
197.89,6.867,4400.2,86.32,5.0,8,62.83
199.45,6.853,4392.3,86.44,5.0,8,62.83
201.01,6.833,4382.6,86.59,5.0,8,62.83
202.57,6.81,4369.8,86.72,5.0,8,62.83
204.13,6.81,4369.3,86.86,5.0,8,62.83
205.69,6.78,4353.7,86.98,5.0,8,62.83
207.25,6.765,4345.5,87.11,5.0,8,62.83
208.81,6.745,4336.3,87.22,5.0,8,62.83
210.37,6.727,4326.4,87.36,5.0,8,62.83
211.93,6.705,4318.1,87.48,5.0,8,62.83
213.49,6.692,4310.7,87.63,5.0,8,62.83
215.05,6.673,4300.2,87.75,5.0,8,62.83
216.61,6.653,4293.2,87.89,5.0,8,62.83
218.17,6.644,4285.8,88.01,5.0,8,62.83
219.73,6.622,4273.5,88.13,5.0,8,62.83
221.29,6.608,4266.8,88.26,5.0,8,62.83
222.85,6.587,4257.0,88.4,5.0,8,62.83
224.41,6.568,4250.7,88.53,5.0,8,62.83
225.97,6.553,4241.0,88.68,5.0,8,62.83
227.53,6.533,4233.1,88.79,5.0,8,62.83
229.09,6.513,4221.7,88.93,5.0,8,62.83
230.65,6.504,4214.7,89.05,5.0,8,62.83
232.21,6.484,4205.3,89.19,5.0,8,62.83
233.77,6.472,4199.7,89.31,5.0,8,62.83
235.33,6.452,4187.7,89.45,5.0,8,62.83
236.89,6.434,4179.5,89.58,5.0,8,62.83
238.45,6.422,4177.0,89.72,5.0,8,62.83
240.01,6.403,4164.3,89.83,5.0,8,62.83
241.57,6.389,4155.9,89.98,5.0,8,62.83
243.13,6.371,4150.0,90.11,5.0,8,62.83
244.69,6.359,4140.9,90.24,5.0,8,62.83
246.25,6.336,4129.3,90.37,5.0,8,62.83
247.81,6.32,4120.9,90.49,5.0,8,62.83
249.37,6.309,4115.2,90.62,5.0,8,62.83
250.93,6.296,4109.6,90.75,5.0,8,62.83
252.49,6.281,4101.5,90.89,5.0,8,62.83
254.05,6.263,4092.1,91.01,5.0,8,62.83
255.61,6.25,4083.3,91.15,5.0,8,62.83
257.17,6.229,4073.4,91.28,5.0,8,62.83
258.73,6.216,4068.0,91.42,5.0,8,62.83
260.29,6.196,4056.4,91.54,5.0,8,62.83
261.85,6.184,4050.8,91.68,5.0,8,62.83
263.41,6.174,4044.2,91.8,5.0,8,62.83
264.97,6.156,4035.2,91.94,5.0,8,62.83
266.53,6.142,4026.9,92.07,5.0,8,62.83
268.09,6.125,4020.0,92.2,5.0,8,62.83
269.65,6.111,4012.8,92.32,5.0,8,62.83
271.21,6.105,4008.2,92.45,5.0,8,62.83
272.77,6.087,3999.3,92.56,5.0,8,62.83
274.33,6.074,3992.1,92.7,5.0,8,62.83
275.89,6.055,3983.0,92.82,5.0,8,62.83
277.45,6.043,3975.3,92.95,5.0,8,62.83
279.01,6.026,3968.3,93.09,5.0,8,62.83
280.57,6.017,3961.9,93.21,5.0,8,62.83
282.13,6.002,3953.6,93.35,5.0,8,62.83
283.69,5.987,3948.2,93.47,5.0,8,62.83
285.25,5.974,3940.4,93.61,5.0,8,62.83
286.81,5.958,3932.3,93.74,5.0,8,62.83
288.37,5.945,3925.9,93.88,5.0,8,62.83
289.93,5.932,3918.4,94.01,5.0,8,62.83
291.49,5.92,3911.4,94.15,5.0,8,62.83
293.05,5.906,3903.3,94.27,5.0,8,62.83
294.61,5.889,3896.9,94.41,5.0,8,62.83
296.17,5.873,3887.1,94.54,5.0,8,62.83
297.73,5.865,3880.9,94.68,5.0,8,62.83
299.29,5.851,3874.7,94.81,5.0,8,62.83
300.85,5.835,3865.7,94.95,5.0,8,62.83
302.41,5.827,3862.1,95.07,5.0,8,62.83
303.97,5.811,3856.6,95.2,5.0,8,62.83
305.53,5.802,3846.6,95.32,5.0,8,62.83
307.09,5.786,3840.3,95.46,5.0,8,62.83
308.65,5.771,3830.7,95.58,5.0,8,62.83
310.21,5.759,3825.7,95.73,5.0,8,62.83
311.77,5.743,3819.4,95.85,5.0,8,62.83
313.33,5.738,3814.2,95.98,5.0,8,62.83
314.89,5.724,3808.6,96.1,5.0,8,62.83
316.45,5.713,3799.3,96.23,5.0,8,62.83
318.01,5.704,3795.0,96.35,5.0,8,62.83
319.57,5.686,3787.7,96.49,5.0,8,62.83
321.13,5.674,3781.8,96.62,5.0,8,62.83
322.69,5.659,3772.6,96.76,5.0,8,62.83
324.25,5.647,3766.5,96.87,5.0,8,62.83
325.81,5.636,3760.9,97.02,5.0,8,62.83
327.37,5.631,3756.0,97.13,5.0,8,62.83
328.93,5.612,3746.8,97.27,5.0,8,62.83
330.49,5.605,3741.3,97.4,5.0,8,62.83
332.05,5.589,3735.1,97.54,5.0,8,62.83
333.61,5.575,3729.1,97.65,5.0,8,62.83
335.17,5.565,3722.0,97.79,5.0,8,62.83
336.73,5.555,3717.6,97.91,5.0,8,62.83
338.29,5.543,3712.1,98.04,5.0,8,62.83
339.85,5.54,3707.3,98.17,5.0,8,62.83
341.41,5.519,3696.2,98.29,5.0,8,62.83
342.97,5.512,3692.4,98.44,5.0,8,62.83
344.53,5.5,3687.4,98.56,5.0,8,62.83
346.09,5.485,3679.6,98.7,5.0,8,62.83
347.65,5.477,3674.5,98.83,5.0,8,62.83
349.21,5.462,3668.6,98.96,5.0,8,62.83
350.77,5.448,3659.6,99.08,5.0,8,62.83
352.33,5.448,3658.0,99.22,5.0,8,62.83
353.89,5.432,3651.0,99.35,5.0,8,62.83
355.45,5.421,3644.1,99.48,5.0,8,62.83
357.01,5.411,3640.7,99.61,5.0,8,62.83
358.57,5.397,3633.8,99.74,5.0,8,62.83
360.13,5.388,3629.3,99.87,5.0,8,62.83
361.69,5.379,3624.5,100.01,5.0,8,62.83
363.25,5.367,3616.2,100.13,5.0,8,62.83
364.81,5.361,3611.9,100.26,5.0,8,62.83
366.37,5.342,3599.8,100.39,5.0,8,62.83
367.93,5.345,3601.9,100.51,5.0,8,62.83
369.49,5.333,3595.3,100.65,5.0,8,62.83
371.05,5.314,3586.4,100.77,5.0,8,62.83
372.61,5.303,3584.1,100.92,5.0,8,62.83
374.17,5.296,3578.2,101.04,5.0,8,62.83
375.73,5.291,3576.5,101.17,5.0,8,62.83
377.29,5.274,3565.3,101.29,5.0,8,62.83
378.85,5.278,3566.5,101.42,5.0,8,62.83
380.41,5.261,3559.0,101.55,5.0,8,62.83
381.97,5.257,3554.5,101.69,5.0,8,62.83
383.53,5.242,3549.8,101.81,5.0,8,62.83
385.09,5.228,3540.4,101.97,5.0,8,62.83
386.65,5.221,3540.2,102.08,5.0,8,62.83
388.21,5.209,3532.4,102.22,5.0,8,62.83
389.77,5.201,3529.0,102.33,5.0,8,62.83
391.33,5.199,3522.6,102.46,5.0,8,62.83
392.89,5.187,3521.3,102.59,5.0,8,62.83
394.45,5.179,3514.7,102.74,5.0,8,62.83
396.01,5.17,3507.3,102.86,5.0,8,62.83
397.57,5.158,3501.8,103.0,5.0,8,62.83
399.13,5.148,3496.5,103.12,5.0,8,62.83
400.69,5.139,3493.5,103.25,5.0,8,62.83
402.25,5.135,3490.3,103.38,5.0,8,62.83
403.81,5.117,3483.2,103.52,5.0,8,62.83
405.37,5.118,3481.3,103.65,5.0,8,62.83
406.93,5.104,3473.2,103.78,5.0,8,62.83
408.49,5.101,3470.7,103.91,5.0,8,62.83
410.05,5.095,3467.2,104.03,5.0,8,62.83
411.61,5.076,3461.7,104.17,5.0,8,62.83
413.17,5.072,3456.3,104.29,5.0,8,62.83
414.73,5.067,3453.6,104.43,5.0,8,62.83
416.29,5.051,3448.4,104.56,5.0,8,62.83
417.85,5.054,3445.4,104.7,5.0,8,62.83
419.41,5.042,3441.5,104.82,5.0,8,62.83
420.97,5.032,3435.2,104.95,5.0,8,62.83
422.53,5.028,3431.2,105.07,5.0,8,62.83
424.09,5.017,3427.4,105.2,5.0,8,62.83
425.65,5.009,3420.1,105.34,5.0,8,62.83
427.21,5.0,3419.7,105.48,5.0,8,62.83
428.77,5.0,3416.5,105.6,5.0,8,62.83
430.33,4.989,3409.9,105.73,5.0,8,62.83
431.89,4.983,3404.5,105.85,5.0,8,62.83
433.45,4.975,3404.0,105.98,5.0,8,62.83
435.01,4.965,3398.5,106.11,5.0,8,62.83
436.57,4.961,3394.8,106.24,5.0,8,62.83
438.13,4.948,3387.8,106.38,5.0,8,62.83
439.69,4.942,3384.8,106.51,5.0,8,62.83
441.25,4.939,3382.1,106.64,5.0,8,62.83
442.81,4.933,3379.3,106.77,5.0,8,62.83
444.37,4.926,3376.3,106.91,5.0,8,62.83
445.93,4.919,3369.5,107.03,5.0,8,62.83
447.49,4.905,3364.5,107.17,5.0,8,62.83
449.05,4.899,3362.2,107.3,5.0,8,62.83
450.61,4.897,3360.3,107.43,5.0,8,62.83
452.17,4.884,3355.5,107.55,5.0,8,62.83
453.73,4.886,3353.4,107.68,5.0,8,62.83
455.29,4.875,3347.7,107.8,5.0,8,62.83
456.85,4.87,3345.4,107.94,5.0,8,62.83
458.41,4.863,3341.0,108.07,5.0,8,62.83
459.97,4.853,3336.8,108.21,5.0,8,62.83
461.53,4.85,3334.4,108.32,5.0,8,62.83
463.09,4.843,3333.4,108.46,5.0,8,62.83
464.65,4.835,3329.1,108.58,5.0,8,62.83
466.21,4.834,3324.5,108.72,5.0,8,62.83
467.77,4.826,3321.0,108.84,5.0,8,62.83
469.33,4.822,3316.8,108.98,5.0,8,62.83
470.89,4.812,3312.1,109.11,5.0,8,62.83
472.45,4.806,3309.5,109.24,5.0,8,62.83
474.01,4.8,3307.8,109.36,5.0,8,62.83
475.57,4.794,3303.3,109.49,5.0,8,62.83
477.13,4.788,3301.3,109.62,5.0,8,62.83
478.69,4.775,3293.9,109.77,5.0,8,62.83
480.25,4.781,3295.7,109.88,5.0,8,62.83
481.81,4.769,3293.5,110.01,5.0,8,62.83
483.37,4.768,3288.9,110.14,5.0,8,62.83
484.93,4.76,3284.7,110.26,5.0,8,62.83
486.49,4.75,3280.7,110.39,5.0,8,62.83
488.05,4.745,3276.8,110.53,5.0,8,62.83
489.61,4.743,3276.9,110.66,5.0,8,62.83
491.17,4.732,3271.1,110.79,5.0,8,62.83
492.73,4.732,3269.5,110.91,5.0,8,62.83
494.29,4.723,3263.9,111.05,5.0,8,62.83
495.85,4.719,3261.9,111.18,5.0,8,62.83
497.41,4.71,3258.2,111.31,5.0,8,62.83
498.97,4.701,3257.4,111.45,5.0,8,62.83
500.53,4.699,3251.9,111.57,5.0,8,62.83
502.09,4.691,3249.5,111.72,5.0,8,62.83
503.65,4.694,3248.0,111.84,5.0,8,62.83
505.21,4.683,3242.1,111.97,5.0,8,62.83
506.77,4.68,3240.0,112.1,5.0,8,62.83
508.33,4.675,3239.7,112.23,5.0,8,62.83
509.89,4.669,3234.7,112.36,5.0,8,62.83
511.45,4.663,3232.2,112.49,5.0,8,62.83
513.01,4.655,3228.7,112.64,5.0,8,62.83
514.57,4.655,3228.5,112.76,5.0,8,62.83
516.13,4.645,3222.9,112.9,5.0,8,62.83
517.69,4.64,3219.0,113.02,5.0,8,62.83
519.25,4.635,3217.3,113.15,5.0,8,62.83
520.81,4.628,3215.2,113.28,5.0,8,62.83
522.37,4.622,3211.9,113.42,5.0,8,62.83
523.93,4.615,3207.7,113.53,5.0,8,62.83
525.49,4.613,3206.4,113.66,5.0,8,62.83
527.05,4.61,3202.4,113.78,5.0,8,62.83
528.61,4.608,3201.8,113.92,5.0,8,62.83
530.17,4.602,3197.9,114.04,5.0,8,62.83
531.73,4.597,3196.8,114.18,5.0,8,62.83
533.29,4.587,3192.2,114.31,5.0,8,62.83
534.85,4.583,3191.0,114.44,5.0,8,62.83
536.41,4.579,3190.0,114.58,5.0,8,62.83
537.97,4.576,3187.5,114.7,5.0,8,62.83
539.53,4.572,3182.2,114.82,5.0,8,62.83
541.09,4.571,3180.8,114.97,5.0,8,62.83
542.65,4.561,3180.2,115.08,5.0,8,62.83
544.21,4.556,3173.5,115.23,5.0,8,62.83
545.77,4.551,3172.2,115.35,5.0,8,62.83
547.33,4.551,3170.0,115.49,5.0,8,62.83
548.89,4.534,3166.6,115.6,5.0,8,62.83
550.45,4.539,3164.3,115.75,5.0,8,62.83
552.01,4.533,3163.5,115.87,5.0,8,62.83
553.57,4.531,3159.0,116.01,5.0,8,62.83
555.13,4.526,3156.1,116.14,5.0,8,62.83
556.69,4.511,3150.6,116.27,5.0,8,62.83
558.25,4.51,3149.4,116.39,5.0,8,62.83
559.81,4.505,3147.9,116.52,5.0,8,62.83
561.37,4.5,3144.2,116.65,5.0,8,62.83
562.93,4.499,3141.8,116.77,5.0,8,62.83
564.49,4.496,3141.7,116.91,5.0,8,62.83
566.05,4.492,3138.7,117.03,5.0,8,62.83
567.61,4.486,3137.2,117.16,5.0,8,62.83
569.17,4.481,3133.6,117.27,5.0,8,62.83
570.73,4.473,3131.7,117.41,5.0,8,62.83
572.29,4.478,3130.8,117.53,5.0,8,62.83
573.85,4.472,3126.4,117.67,5.0,8,62.83
575.41,4.463,3122.0,117.8,5.0,8,62.83
576.97,4.458,3121.4,117.94,5.0,8,62.83
578.53,4.452,3117.1,118.07,5.0,8,62.83
580.09,4.449,3116.8,118.21,5.0,8,62.83
581.65,4.444,3113.2,118.33,5.0,8,62.83
583.21,4.444,3108.8,118.47,5.0,8,62.83
584.77,4.436,3107.5,118.59,5.0,8,62.83
586.33,4.428,3104.5,118.74,5.0,8,62.83
587.9,4.427,3104.2,118.87,5.0,8,62.83
589.46,4.425,3104.3,119.0,5.0,8,62.83
591.02,4.421,3099.4,119.13,5.0,8,62.83
592.58,4.419,3097.8,119.26,5.0,8,62.83
594.14,4.41,3095.6,119.39,5.0,8,62.83
595.7,4.407,3093.4,119.51,5.0,8,62.83
597.26,4.4,3091.9,119.65,5.0,8,62.83
598.82,4.399,3087.9,119.78,5.0,8,62.83
600.38,4.397,3086.3,119.92,5.0,8,62.83
601.94,4.388,3080.7,120.04,5.0,8,62.83
603.5,4.385,3082.4,120.17,5.0,8,62.83
605.06,4.38,3080.0,120.3,5.0,8,62.83
606.62,4.378,3077.8,120.43,5.0,8,62.83
608.18,4.374,3074.7,120.56,5.0,8,62.83
609.74,4.372,3073.2,120.69,5.0,8,62.83
611.3,4.363,3069.1,120.81,5.0,8,62.83
612.86,4.362,3069.1,120.95,5.0,8,62.83
614.42,4.356,3066.4,121.07,5.0,8,62.83
615.98,4.354,3063.7,121.21,5.0,8,62.83
617.54,4.35,3062.9,121.34,5.0,8,62.83
619.1,4.345,3060.4,121.47,5.0,8,62.83
620.66,4.34,3059.5,121.59,5.0,8,62.83
622.22,4.333,3054.2,121.73,5.0,8,62.83
623.78,4.331,3052.0,121.86,5.0,8,62.83
625.34,4.331,3053.6,121.99,5.0,8,62.83
626.9,4.326,3047.5,122.12,5.0,8,62.83
628.46,4.318,3045.5,122.25,5.0,8,62.83
630.02,4.315,3041.5,122.38,5.0,8,62.83
631.58,4.312,3045.4,122.52,5.0,8,62.83
633.14,4.315,3041.7,122.63,5.0,8,62.83
634.7,4.306,3039.6,122.77,5.0,8,62.83
636.26,4.302,3032.8,122.89,5.0,8,62.83
637.82,4.298,3036.7,123.04,5.0,8,62.83
639.38,4.294,3031.9,123.17,5.0,8,62.83
640.94,4.291,3031.4,123.3,5.0,8,62.83
642.5,4.289,3030.8,123.42,5.0,8,62.83
644.06,4.285,3026.8,123.55,5.0,8,62.83
645.62,4.277,3025.5,123.66,5.0,8,62.83
647.18,4.274,3021.1,123.8,5.0,8,62.83
648.74,4.276,3022.2,123.93,5.0,8,62.83
650.3,4.271,3020.1,124.06,5.0,8,62.83
651.86,4.264,3015.2,124.2,5.0,8,62.83
653.42,4.259,3015.4,124.33,5.0,8,62.83
654.98,4.258,3011.9,124.46,5.0,8,62.83
656.54,4.257,3013.0,124.58,5.0,8,62.83
658.1,4.253,3008.8,124.72,5.0,8,62.83
659.66,4.246,3006.2,124.85,5.0,8,62.83
661.22,4.243,3004.6,124.98,5.0,8,62.83
662.78,4.239,3003.0,125.1,5.0,8,62.83
664.34,4.239,3001.8,125.23,5.0,8,62.83
665.9,4.236,3000.4,125.36,5.0,8,62.83
667.46,4.232,2995.9,125.48,5.0,8,62.83
669.02,4.223,2995.6,125.62,5.0,8,62.83
670.58,4.221,2993.5,125.74,5.0,8,62.83
672.14,4.224,2993.5,125.89,5.0,8,62.83
673.7,4.22,2989.3,126.01,5.0,8,62.83
675.26,4.214,2986.6,126.14,5.0,8,62.83
676.82,4.211,2987.5,126.26,5.0,8,62.83
678.38,4.205,2984.3,126.39,5.0,8,62.83
679.94,4.203,2980.6,126.51,5.0,8,62.83
681.5,4.198,2978.1,126.66,5.0,8,62.83
683.06,4.196,2977.8,126.77,5.0,8,62.83
684.62,4.19,2978.1,126.92,5.0,8,62.83
686.18,4.188,2974.7,127.04,5.0,8,62.83
687.74,4.183,2971.5,127.17,5.0,8,62.83
689.3,4.184,2972.0,127.3,5.0,8,62.83
690.86,4.183,2971.3,127.43,5.0,8,62.83
692.42,4.174,2966.0,127.56,5.0,8,62.83
693.98,4.169,2964.1,127.7,5.0,8,62.83
695.54,4.171,2963.9,127.82,5.0,8,62.83
697.1,4.168,2961.8,127.96,5.0,8,62.83
698.66,4.161,2959.1,128.08,5.0,8,62.83
700.22,4.161,2958.7,128.22,5.0,8,62.83
701.78,4.153,2955.7,128.35,5.0,8,62.83
703.34,4.151,2953.1,128.5,5.0,8,62.83
704.9,4.146,2952.8,128.62,5.0,8,62.83
706.46,4.145,2948.0,128.76,5.0,8,62.83
708.02,4.143,2949.7,128.88,5.0,8,62.83
709.58,4.143,2949.4,129.01,5.0,8,62.83
711.14,4.137,2945.4,129.14,5.0,8,62.83
712.7,4.133,2943.4,129.27,5.0,8,62.83
714.26,4.13,2942.3,129.39,5.0,8,62.83
715.82,4.129,2939.8,129.53,5.0,8,62.83
717.38,4.121,2937.0,129.66,5.0,8,62.83
718.94,4.122,2937.8,129.78,5.0,8,62.83
720.5,4.119,2934.6,129.91,5.0,8,62.83
722.06,4.113,2933.3,130.03,5.0,8,62.83
723.62,4.111,2933.1,130.17,5.0,8,62.83
725.18,4.106,2930.4,130.29,5.0,8,62.83
726.74,4.112,2931.6,130.42,5.0,8,62.83
728.3,4.104,2926.4,130.55,5.0,8,62.83
729.86,4.106,2927.1,130.69,5.0,8,62.83
731.42,4.095,2926.0,130.8,5.0,8,62.83
732.98,4.094,2923.7,130.94,5.0,8,62.83
734.54,4.095,2923.6,131.07,5.0,8,62.83
736.1,4.091,2919.9,131.2,5.0,8,62.83
737.66,4.09,2921.8,131.33,5.0,8,62.83
739.22,4.089,2919.0,131.46,5.0,8,62.83
740.78,4.076,2912.5,131.58,5.0,8,62.83
742.34,4.075,2915.4,131.72,5.0,8,62.83
743.9,4.076,2913.7,131.86,5.0,8,62.83
745.46,4.069,2910.9,132.0,5.0,8,62.83
747.02,4.068,2911.2,132.14,5.0,8,62.83
748.58,4.069,2911.7,132.27,5.0,8,62.83
750.14,4.06,2905.4,132.4,5.0,8,62.83
751.7,4.059,2903.7,132.53,5.0,8,62.83
753.26,4.056,2904.5,132.66,5.0,8,62.83
754.82,4.055,2901.2,132.78,5.0,8,62.83
756.38,4.052,2900.1,132.92,5.0,8,62.83
757.94,4.048,2897.3,133.05,5.0,8,62.83
759.5,4.045,2896.7,133.18,5.0,8,62.83
761.06,4.044,2894.4,133.3,5.0,8,62.83
762.62,4.04,2894.0,133.43,5.0,8,62.83
764.18,4.052,2895.6,133.55,5.0,8,62.83
765.74,4.041,2892.3,133.69,5.0,8,62.83
767.3,4.038,2890.3,133.82,5.0,8,62.83
768.86,4.032,2890.1,133.95,5.0,8,62.83
770.42,4.029,2888.6,134.07,5.0,8,62.83
771.98,4.024,2885.1,134.21,5.0,8,62.83
773.54,4.022,2883.5,134.32,5.0,8,62.83
775.1,4.024,2883.4,134.47,5.0,8,62.83
776.66,4.011,2877.6,134.59,5.0,8,62.83
778.22,4.012,2879.9,134.74,5.0,8,62.83
779.78,4.013,2879.3,134.86,5.0,8,62.83
781.34,4.013,2877.2,134.98,5.0,8,62.83
782.9,4.009,2875.2,135.11,5.0,8,62.83
784.46,4.01,2876.2,135.24,5.0,8,62.83
786.02,4.002,2873.9,135.37,5.0,8,62.83
787.58,3.999,2872.4,135.51,5.0,8,62.83
789.14,3.997,2870.9,135.63,5.0,8,62.83
790.7,3.996,2871.5,135.78,5.0,8,62.83
792.26,3.997,2868.9,135.9,5.0,8,62.83
793.82,3.987,2864.8,136.04,5.0,8,62.83
795.38,3.988,2864.8,136.16,5.0,8,62.83
796.94,3.987,2865.4,136.29,5.0,8,62.83
798.5,3.989,2863.8,136.42,5.0,8,62.83
800.06,3.986,2862.0,136.56,5.0,8,62.83
801.62,3.983,2862.6,136.68,5.0,8,62.83
803.18,3.977,2860.4,136.81,5.0,8,62.83
804.74,3.979,2863.1,136.94,5.0,8,62.83
806.3,3.978,2862.4,137.06,5.0,8,62.83
807.86,3.973,2856.7,137.19,5.0,8,62.83
809.42,3.974,2859.1,137.31,5.0,8,62.83
810.98,3.964,2855.9,137.45,5.0,8,62.83
812.54,3.967,2855.9,137.58,5.0,8,62.83
814.1,3.961,2852.4,137.71,5.0,8,62.83
815.66,3.965,2852.2,137.84,5.0,8,62.83
817.22,3.964,2854.0,137.97,5.0,8,62.83
818.78,3.961,2851.8,138.09,5.0,8,62.83
820.34,3.957,2851.6,138.22,5.0,8,62.83
821.9,3.956,2849.3,138.35,5.0,8,62.83
823.46,3.953,2848.6,138.48,5.0,8,62.83
825.02,3.953,2846.9,138.61,5.0,8,62.83
826.58,3.955,2847.6,138.75,5.0,8,62.83
828.14,3.952,2844.4,138.88,5.0,8,62.83
829.7,3.948,2844.1,139.0,5.0,8,62.83
831.26,3.949,2844.7,139.14,5.0,8,62.83
832.82,3.943,2842.6,139.26,5.0,8,62.83
